"s1"	"p1"	"o1"	"s2"	"p2"	"o2"
"http://it.dbpedia.org/resource/I_guardiani_del_destino"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Emily_Blunt"	"http://pt.dbpedia.org/resource/Os_Agentes_do_Destino"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Emily_Blunt"
"http://it.dbpedia.org/resource/I_guardiani_del_destino"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Matt_Damon"	"http://pt.dbpedia.org/resource/Os_Agentes_do_Destino"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Matt_Damon"
"http://it.dbpedia.org/resource/I_guardiani_del_destino"	"http://dbpedia.org/ontology/writer"	"http://it.dbpedia.org/resource/Philip_K._Dick"	"http://pt.dbpedia.org/resource/Os_Agentes_do_Destino"	"http://dbpedia.org/ontology/writer"	"http://pt.dbpedia.org/resource/Philip_K._Dick"
"http://it.dbpedia.org/resource/I_guardiani_del_destino"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/John_Slattery"	"http://pt.dbpedia.org/resource/Os_Agentes_do_Destino"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/John_Slattery"
"http://it.dbpedia.org/resource/The_Fundamental_Elements_of_Southtown"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/P.O.D."	"http://pt.dbpedia.org/resource/The_Fundamental_Elements_of_Southtown"	"http://dbpedia.org/ontology/artist"	"http://pt.dbpedia.org/resource/P.O.D."
"http://it.dbpedia.org/resource/The_Fundamental_Elements_of_Southtown"	"http://dbpedia.org/ontology/recordLabel"	"http://it.dbpedia.org/resource/Atlantic_Records"	"http://pt.dbpedia.org/resource/The_Fundamental_Elements_of_Southtown"	"http://dbpedia.org/ontology/recordLabel"	"http://pt.dbpedia.org/resource/Atlantic_Records"
"http://it.dbpedia.org/resource/The_Fundamental_Elements_of_Southtown"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Howard_Benson"	"http://pt.dbpedia.org/resource/The_Fundamental_Elements_of_Southtown"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/Howard_Benson"
"http://it.dbpedia.org/resource/Oh_Cecilia_(Breaking_My_Heart)"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/The_Vamps"	"http://pt.dbpedia.org/resource/Oh_Cecilia_(Breaking_My_Heart)"	"http://dbpedia.org/ontology/musicalArtist"	"http://pt.dbpedia.org/resource/The_Vamps"
"http://it.dbpedia.org/resource/Oh_Cecilia_(Breaking_My_Heart)"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/The_Vamps"	"http://pt.dbpedia.org/resource/Oh_Cecilia_(Breaking_My_Heart)"	"http://dbpedia.org/ontology/musicalBand"	"http://pt.dbpedia.org/resource/The_Vamps"
"http://it.dbpedia.org/resource/Oh_Cecilia_(Breaking_My_Heart)"	"http://dbpedia.org/ontology/recordLabel"	"http://it.dbpedia.org/resource/Mercury_Records"	"http://pt.dbpedia.org/resource/Oh_Cecilia_(Breaking_My_Heart)"	"http://dbpedia.org/ontology/recordLabel"	"http://pt.dbpedia.org/resource/Mercury_Records"
"http://it.dbpedia.org/resource/Oh_Cecilia_(Breaking_My_Heart)"	"http://dbpedia.org/ontology/album"	"http://it.dbpedia.org/resource/Meet_The_Vamps"	"http://pt.dbpedia.org/resource/Oh_Cecilia_(Breaking_My_Heart)"	"http://dbpedia.org/ontology/album"	"http://pt.dbpedia.org/resource/Meet_the_Vamps"
"http://it.dbpedia.org/resource/Couleuvre"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Allier"	"http://pt.dbpedia.org/resource/Couleuvre"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Allier_(departamento)"
"http://it.dbpedia.org/resource/Lakeside_(Oregon)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Oregon"	"http://pt.dbpedia.org/resource/Lakeside_(Oregon)"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Oregon"
"http://it.dbpedia.org/resource/Sorbon"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Champagne-Ardenne"	"http://pt.dbpedia.org/resource/Sorbon"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Champanha-Ardenas"
"http://it.dbpedia.org/resource/Francisco_Morales_Bermúdez"	"http://dbpedia.org/ontology/successor"	"http://it.dbpedia.org/resource/Fernando_Belaúnde_Terry"	"http://pt.dbpedia.org/resource/Francisco_Morales_Bermúdez"	"http://dbpedia.org/ontology/successor"	"http://pt.dbpedia.org/resource/Fernando_Belaúnde_Terry"
"http://it.dbpedia.org/resource/Francisco_Morales_Bermúdez"	"http://dbpedia.org/ontology/predecessor"	"http://it.dbpedia.org/resource/Juan_Velasco_Alvarado"	"http://pt.dbpedia.org/resource/Francisco_Morales_Bermúdez"	"http://dbpedia.org/ontology/predecessor"	"http://pt.dbpedia.org/resource/Juan_Velasco_Alvarado"
"http://it.dbpedia.org/resource/Cosnes-et-Romain"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Lorena_(regione_francese)"	"http://pt.dbpedia.org/resource/Cosnes-et-Romain"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Lorena_(França)"
"http://it.dbpedia.org/resource/Cosnes-et-Romain"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Meurthe_e_Mosella"	"http://pt.dbpedia.org/resource/Cosnes-et-Romain"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Meurthe-et-Moselle"
"http://it.dbpedia.org/resource/Juruena_(città)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Mato_Grosso"	"http://pt.dbpedia.org/resource/Juruena"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Mato_Grosso"
"http://it.dbpedia.org/resource/Juruena_(città)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Norte_Mato-Grossense"	"http://pt.dbpedia.org/resource/Juruena"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Mesorregião_do_Norte_Mato-Grossense"
"http://it.dbpedia.org/resource/Pedreiras_(Maranhão)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Maranhão"	"http://pt.dbpedia.org/resource/Pedreiras_(Maranhão)"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Maranhão"
"http://it.dbpedia.org/resource/Pedreiras_(Maranhão)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Centro_Maranhense"	"http://pt.dbpedia.org/resource/Pedreiras_(Maranhão)"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Mesorregião_do_Centro_Maranhense"
"http://it.dbpedia.org/resource/Pedreiras_(Maranhão)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Microregione_di_Médio_Mearim"	"http://pt.dbpedia.org/resource/Pedreiras_(Maranhão)"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Microrregião_do_Médio_Mearim"
"http://it.dbpedia.org/resource/Anla"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Alti_Pirenei"	"http://pt.dbpedia.org/resource/Anla"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Altos_Pirenéus"
"http://it.dbpedia.org/resource/Exclusive_(U2)"	"http://dbpedia.org/ontology/genre"	"http://it.dbpedia.org/resource/Rock"	"http://pt.dbpedia.org/resource/Exclusive_(EP)"	"http://dbpedia.org/ontology/genre"	"http://pt.dbpedia.org/resource/Rock"
"http://it.dbpedia.org/resource/Exclusive_(U2)"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/U2"	"http://pt.dbpedia.org/resource/Exclusive_(EP)"	"http://dbpedia.org/ontology/artist"	"http://pt.dbpedia.org/resource/U2"
"http://it.dbpedia.org/resource/Exclusive_(U2)"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/U2"	"http://pt.dbpedia.org/resource/Exclusive_(EP)"	"http://dbpedia.org/ontology/artist"	"http://pt.dbpedia.org/resource/U2"
"http://it.dbpedia.org/resource/Exclusive_(U2)"	"http://dbpedia.org/ontology/recordLabel"	"http://it.dbpedia.org/resource/Island_Records"	"http://pt.dbpedia.org/resource/Exclusive_(EP)"	"http://dbpedia.org/ontology/recordLabel"	"http://pt.dbpedia.org/resource/Island_Records"
"http://it.dbpedia.org/resource/Vampire_Weekend"	"http://dbpedia.org/ontology/genre"	"http://it.dbpedia.org/resource/Indie_rock"	"http://pt.dbpedia.org/resource/Vampire_Weekend"	"http://dbpedia.org/ontology/genre"	"http://pt.dbpedia.org/resource/Indie_rock"
"http://it.dbpedia.org/resource/Menneville_(Passo_di_Calais)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Nord-Passo_di_Calais"	"http://pt.dbpedia.org/resource/Menneville_(Pas-de-Calais)"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Nord-Pas-de-Calais"
"http://it.dbpedia.org/resource/Menneville_(Passo_di_Calais)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Passo_di_Calais"	"http://pt.dbpedia.org/resource/Menneville_(Pas-de-Calais)"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Pas-de-Calais"
"http://it.dbpedia.org/resource/Lynden_(Washington)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Washington_(stato)"	"http://pt.dbpedia.org/resource/Lynden_(Washington)"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Washington"
"http://it.dbpedia.org/resource/Franco_Sosa"	"http://dbpedia.org/ontology/stateOfOrigin"	"http://it.dbpedia.org/resource/Argentina"	"http://pt.dbpedia.org/resource/Franco_Sosa"	"http://dbpedia.org/ontology/birthPlace"	"http://pt.dbpedia.org/resource/Argentina"
"http://it.dbpedia.org/resource/Amusquillo"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Castiglia_e_León"	"http://pt.dbpedia.org/resource/Amusquillo"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Castela_e_Leão"
"http://it.dbpedia.org/resource/Ponte_Tresa"	"http://dbpedia.org/ontology/officialLanguage"	"http://it.dbpedia.org/resource/Lingua_italiana"	"http://pt.dbpedia.org/resource/Ponte_Tresa"	"http://dbpedia.org/ontology/language"	"http://pt.dbpedia.org/resource/Língua_italiana"
"http://it.dbpedia.org/resource/Langen_(Germania)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Bassa_Sassonia"	"http://pt.dbpedia.org/resource/Langen_(Emsland)"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Baixa_Saxônia"
"http://it.dbpedia.org/resource/Langen_(Germania)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Circondario_dell'Emsland"	"http://pt.dbpedia.org/resource/Langen_(Emsland)"	"http://dbpedia.org/ontology/district"	"http://pt.dbpedia.org/resource/Emsland_(distrito)"
"http://it.dbpedia.org/resource/Reevesville"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Carolina_del_Sud"	"http://pt.dbpedia.org/resource/Reevesville"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Carolina_do_Sul"
"http://it.dbpedia.org/resource/Sublime_(gruppo_musicale)"	"http://dbpedia.org/ontology/genre"	"http://it.dbpedia.org/resource/Ska_punk"	"http://pt.dbpedia.org/resource/Sublime_(banda)"	"http://dbpedia.org/ontology/genre"	"http://pt.dbpedia.org/resource/Ska_punk"
"http://it.dbpedia.org/resource/Contea_di_Sullivan_(Pennsylvania)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Pennsylvania"	"http://pt.dbpedia.org/resource/Condado_de_Sullivan_(Pensilvânia)"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Pensilvânia"
"http://it.dbpedia.org/resource/Lavincourt"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Lorena_(regione_francese)"	"http://pt.dbpedia.org/resource/Lavincourt"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Lorena_(França)"
"http://it.dbpedia.org/resource/Lavincourt"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Mosa_(dipartimento)"	"http://pt.dbpedia.org/resource/Lavincourt"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Meuse_(departamento)"
"http://it.dbpedia.org/resource/Mendu"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Uttar_Pradesh"	"http://pt.dbpedia.org/resource/Mendu"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Uttar_Pradesh"
"http://it.dbpedia.org/resource/Frisco_(Colorado)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Colorado"	"http://pt.dbpedia.org/resource/Frisco_(Colorado)"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Colorado"
"http://it.dbpedia.org/resource/Coupelle-Vieille"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Nord-Passo_di_Calais"	"http://pt.dbpedia.org/resource/Coupelle-Vieille"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Nord-Pas-de-Calais"
"http://it.dbpedia.org/resource/Coupelle-Vieille"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Passo_di_Calais"	"http://pt.dbpedia.org/resource/Coupelle-Vieille"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Pas-de-Calais"
"http://it.dbpedia.org/resource/Yawal"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Maharashtra"	"http://pt.dbpedia.org/resource/Yawal"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Maharashtra"
"http://it.dbpedia.org/resource/Saint-Yvoine"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Puy-de-Dôme"	"http://pt.dbpedia.org/resource/Saint-Yvoine"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Puy-de-Dôme"
"http://it.dbpedia.org/resource/Forst_(Baden-Württemberg)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Baden-Württemberg"	"http://pt.dbpedia.org/resource/Forst_(Baden)"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Baden-Württemberg"
"http://it.dbpedia.org/resource/747_(album)"	"http://dbpedia.org/ontology/genre"	"http://it.dbpedia.org/resource/Country"	"http://pt.dbpedia.org/resource/747_(álbum)"	"http://dbpedia.org/ontology/genre"	"http://pt.dbpedia.org/resource/Música_country"
"http://it.dbpedia.org/resource/747_(album)"	"http://dbpedia.org/ontology/previousWork"	"http://it.dbpedia.org/resource/Golden_(Lady_Antebellum)"	"http://pt.dbpedia.org/resource/747_(álbum)"	"http://dbpedia.org/ontology/previousWork"	"http://pt.dbpedia.org/resource/Golden_(álbum)"
"http://it.dbpedia.org/resource/747_(album)"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Nathan_Chapman"	"http://pt.dbpedia.org/resource/747_(álbum)"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/Nathan_Chapman"
"http://it.dbpedia.org/resource/747_(album)"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Lady_Antebellum"	"http://pt.dbpedia.org/resource/747_(álbum)"	"http://dbpedia.org/ontology/artist"	"http://pt.dbpedia.org/resource/Lady_Antebellum"
"http://it.dbpedia.org/resource/747_(album)"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Lady_Antebellum"	"http://pt.dbpedia.org/resource/747_(álbum)"	"http://dbpedia.org/ontology/artist"	"http://pt.dbpedia.org/resource/Lady_Antebellum"
"http://it.dbpedia.org/resource/747_(album)"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Lady_Antebellum"	"http://pt.dbpedia.org/resource/747_(álbum)"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/Lady_Antebellum"
"http://it.dbpedia.org/resource/747_(album)"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Lady_Antebellum"	"http://pt.dbpedia.org/resource/747_(álbum)"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/Lady_Antebellum"
"http://it.dbpedia.org/resource/Montaigu-le-Blin"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Allier"	"http://pt.dbpedia.org/resource/Montaigu-le-Blin"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Allier_(departamento)"
"http://it.dbpedia.org/resource/Grézolles"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Rodano-Alpi"	"http://pt.dbpedia.org/resource/Grézolles"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Ródano-Alpes"
"http://it.dbpedia.org/resource/Eschenbach_(Lucerna)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Hochdorf_(Svizzera)"	"http://pt.dbpedia.org/resource/Eschenbach_(Lucerna)"	"http://dbpedia.org/ontology/neighboringMunicipality"	"http://pt.dbpedia.org/resource/Hochdorf_(Suíça)"
"http://it.dbpedia.org/resource/Eschenbach_(Lucerna)"	"http://dbpedia.org/ontology/officialLanguage"	"http://it.dbpedia.org/resource/Lingua_tedesca"	"http://pt.dbpedia.org/resource/Eschenbach_(Lucerna)"	"http://dbpedia.org/ontology/language"	"http://pt.dbpedia.org/resource/Língua_alemã"
"http://it.dbpedia.org/resource/Hoback"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Wyoming"	"http://pt.dbpedia.org/resource/Hoback"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Wyoming"
"http://it.dbpedia.org/resource/Bangura"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Orissa"	"http://pt.dbpedia.org/resource/Bangura"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Orissa"
"http://it.dbpedia.org/resource/Follia_per_sette_clan"	"http://dbpedia.org/ontology/literaryGenre"	"http://it.dbpedia.org/resource/Fantascienza"	"http://pt.dbpedia.org/resource/Clãs_da_lua_alfa"	"http://dbpedia.org/ontology/literaryGenre"	"http://pt.dbpedia.org/resource/Ficção_científica"
"http://it.dbpedia.org/resource/Follia_per_sette_clan"	"http://dbpedia.org/ontology/author"	"http://it.dbpedia.org/resource/Philip_K._Dick"	"http://pt.dbpedia.org/resource/Clãs_da_lua_alfa"	"http://dbpedia.org/ontology/author"	"http://pt.dbpedia.org/resource/Philip_K._Dick"
"http://it.dbpedia.org/resource/Pine_(Arizona)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Arizona"	"http://pt.dbpedia.org/resource/Pine_(Arizona)"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Arizona"
"http://it.dbpedia.org/resource/Pierrefeu-du-Var"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Provenza-Alpi-Costa_Azzurra"	"http://pt.dbpedia.org/resource/Pierrefeu-du-Var"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Provença-Alpes-Costa_Azul"
"http://it.dbpedia.org/resource/Branta_bernicla"	"http://dbpedia.org/ontology/family"	"http://it.dbpedia.org/resource/Anatidae"	"http://pt.dbpedia.org/resource/Ganso-de-faces-negras"	"http://dbpedia.org/ontology/family"	"http://pt.dbpedia.org/resource/Anatidae"
"http://it.dbpedia.org/resource/Branta_bernicla"	"http://dbpedia.org/ontology/kingdom"	"http://it.dbpedia.org/resource/Animalia"	"http://pt.dbpedia.org/resource/Ganso-de-faces-negras"	"http://dbpedia.org/ontology/kingdom"	"http://pt.dbpedia.org/resource/Animalia"
"http://it.dbpedia.org/resource/Branta_bernicla"	"http://dbpedia.org/ontology/order"	"http://it.dbpedia.org/resource/Anseriformes"	"http://pt.dbpedia.org/resource/Ganso-de-faces-negras"	"http://dbpedia.org/ontology/order"	"http://pt.dbpedia.org/resource/Anseriformes"
"http://it.dbpedia.org/resource/Branta_bernicla"	"http://dbpedia.org/ontology/classis"	"http://it.dbpedia.org/resource/Aves"	"http://pt.dbpedia.org/resource/Ganso-de-faces-negras"	"http://dbpedia.org/ontology/class"	"http://pt.dbpedia.org/resource/Aves"
